period,org_code,parent_org,org_name,type1_att,type2_att,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,type1_breach,type2_breach,other_breach,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,wait_12plus,type1_admissions,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,other_admissions,breach_rate,admission_rate,severe_wait_ratio,breached
MSitAE-FEBRUARY-2023,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,9729,0,2486,1112,0,57,4762,0,7,479,0,1,913,213,3073,0,0,2075,0.48946448761434885,0.3158598005961558,0.02189330866481653,1
MSitAE-FEBRUARY-2023,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,11484,695,2222,0,0,1755,4148,0,1,0,0,0,38,51,3053,0,0,813,0.3611981887843957,0.2658481365377917,0.004440961337513062,1
MSitAE-FEBRUARY-2023,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7511,0,2531,909,0,0,2436,0,0,141,0,0,430,795,2093,0,0,795,0.32432432432432434,0.2786579683131407,0.10584476101717481,1
MSitAE-FEBRUARY-2023,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,6422,0,314,27,0,0,2208,0,1,4,0,0,271,0,1734,0,0,593,0.3438181251946434,0.2700093428838368,0.0,1
MSitAE-FEBRUARY-2023,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,8943,0,4600,20,0,116,3396,0,258,6,0,5,792,103,3154,0,0,395,0.3797383428379738,0.3526780722352678,0.011517387901151739,1
MSitAE-FEBRUARY-2023,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5099,0,0,135,0,0,2308,0,0,41,0,0,89,308,1350,0,0,541,0.45263777211217887,0.26475779564620516,0.060404000784467546,1
MSitAE-FEBRUARY-2023,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,10233,0,3627,0,0,0,2927,0,78,0,0,0,648,0,2591,0,0,399,0.28603537574513827,0.2532004299814326,0.0,0
MSitAE-FEBRUARY-2023,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,8560,0,4469,132,0,1414,3162,0,237,21,0,0,558,26,3128,0,0,1677,0.36939252336448597,0.36542056074766355,0.0030373831775700934,1
MSitAE-FEBRUARY-2023,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,7677,0,0,405,0,0,0,0,0,0,0,0,1057,0,1811,0,0,172,0.0,0.2358994398853719,0.0,0
MSitAE-FEBRUARY-2023,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,3542,253,1586,238,0,0,1470,0,0,107,0,0,405,23,1117,0,0,787,0.4150197628458498,0.31535855448898925,0.006493506493506494,1
MSitAE-FEBRUARY-2023,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,9553,0,0,23,0,0,2476,0,0,0,0,0,263,26,1534,0,0,202,0.25918559614780695,0.1605778289542552,0.002721658117868732,0
MSitAE-FEBRUARY-2023,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7146,0,2469,114,0,20,1896,0,54,20,0,0,374,221,2414,0,23,789,0.2653232577665827,0.33781136300027986,0.030926392387349566,0
MSitAE-FEBRUARY-2023,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11118,0,4970,10,0,0,6195,0,528,4,0,0,1011,702,3535,0,0,1038,0.5572045331894225,0.3179528692210829,0.06314085267134377,1
MSitAE-FEBRUARY-2023,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,15554,0,2158,0,0,0,1985,0,38,0,0,0,386,7,5191,0,0,1085,0.1276199048476276,0.3337405169088337,0.00045004500450045,0
MSitAE-FEBRUARY-2023,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11957,1053,9846,718,0,0,5540,206,370,166,0,0,1546,56,2780,0,0,531,0.4633269214685958,0.2324997909174542,0.004683449025675337,1
MSitAE-FEBRUARY-2023,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,8720,0,1888,47,0,126,4817,0,206,15,0,2,438,651,2410,0,40,1957,0.5524082568807339,0.2763761467889908,0.07465596330275229,1
MSitAE-FEBRUARY-2023,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,20314,3562,8708,1274,222,581,12635,197,494,692,15,59,3050,162,5781,193,162,354,0.6219848380427292,0.28458206163237176,0.007974795707393916,1
MSitAE-FEBRUARY-2023,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7701,470,6505,518,0,0,4040,6,1138,162,0,0,312,692,1543,0,0,201,0.5246071938709258,0.20036358914426697,0.0898584599402675,1
MSitAE-FEBRUARY-2023,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3407,0,0,350,0,2879,1731,0,0,102,0,2,189,59,1186,0,0,361,0.5080716172585853,0.34810683886116817,0.017317287936601117,1
MSitAE-FEBRUARY-2023,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,6844,0,2407,145,0,166,3307,0,17,46,0,0,535,442,1769,0,0,1459,0.48319696084161307,0.2584745762711864,0.06458211572180012,1
MSitAE-FEBRUARY-2023,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,13737,0,6200,0,0,1026,0,0,0,0,0,0,85,1,4279,0,0,2046,0.0,0.31149450389459127,7.279609812914028e-05,0
MSitAE-FEBRUARY-2023,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,12582,0,9413,54,0,201,6060,0,99,0,0,0,1195,62,4165,0,244,942,0.4816404387219838,0.3310284533460499,0.004927674455571451,1
MSitAE-FEBRUARY-2023,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15087,219,8156,382,0,0,6835,0,561,50,0,0,1910,1156,4506,0,0,1863,0.45303904023331343,0.2986677271823424,0.07662225757274475,1
MSitAE-FEBRUARY-2023,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5704,0,1188,81,0,0,2340,0,0,25,0,0,535,316,1390,0,0,412,0.4102384291725105,0.24368863955119213,0.05539971949509116,1
MSitAE-FEBRUARY-2023,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9280,0,5313,74,0,26,0,0,0,0,0,0,692,374,2530,0,26,543,0.0,0.27262931034482757,0.04030172413793103,0
MSitAE-FEBRUARY-2023,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,5915,0,7708,0,0,2,2834,0,249,0,0,0,520,83,1704,0,0,1257,0.47912087912087914,0.2880811496196112,0.014032121724429417,1
MSitAE-FEBRUARY-2023,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,7889,1079,7542,365,0,756,4052,0,318,183,0,13,1165,27,2787,0,0,2978,0.5136265686398783,0.35327671441247305,0.0034224870072252504,1
MSitAE-FEBRUARY-2023,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,7891,0,0,0,0,0,3043,0,0,0,0,0,157,378,880,0,0,44,0.3856291978203016,0.11151945254086934,0.04790267393232797,1
MSitAE-FEBRUARY-2023,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8882,0,7842,491,0,0,3845,0,0,129,0,0,803,540,2085,0,0,1545,0.4328979959468588,0.2347444269308714,0.06079711776626886,1
MSitAE-FEBRUARY-2023,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,7745,659,1937,232,0,91,3215,5,0,50,0,11,389,476,1662,0,0,1364,0.41510652033570045,0.2145900581020013,0.061459005810200126,1
MSitAE-FEBRUARY-2023,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,11215,0,2875,0,0,0,4370,0,0,0,0,0,1206,112,2890,0,479,650,0.3896567097637093,0.25769059295586266,0.009986625055728934,1
MSitAE-FEBRUARY-2023,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6918,0,3724,0,0,0,3589,0,30,0,0,0,1003,383,1857,0,0,453,0.5187915582538306,0.2684301821335646,0.05536282162474704,1
MSitAE-FEBRUARY-2023,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,24868,0,0,253,0,0,13022,0,0,138,0,0,3104,1279,8796,0,0,4504,0.5236448447804407,0.35370757600128677,0.0514315586295641,1
MSitAE-FEBRUARY-2023,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,10475,0,0,236,0,0,4234,0,0,84,0,0,406,597,2413,0,0,1365,0.40420047732696895,0.2303579952267303,0.056992840095465395,1
MSitAE-FEBRUARY-2023,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,7986,0,9410,0,0,0,1292,0,43,0,0,0,12,0,4677,0,32,899,0.16178312046080642,0.5856498873027799,0.0,0
MSitAE-FEBRUARY-2023,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,13573,0,11975,85,0,53,8712,0,1540,44,0,4,759,867,3298,0,165,2019,0.6418625211817579,0.2429823915125617,0.06387681426361158,1
MSitAE-FEBRUARY-2023,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10321,1669,391,1063,0,73,4896,0,16,425,0,2,984,2,3288,141,10,3645,0.47437263831024123,0.3185737816103091,0.00019377967251235347,1
MSitAE-FEBRUARY-2023,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,8848,0,4342,0,0,307,3662,0,123,0,0,6,969,115,2104,0,171,1830,0.41387884267631103,0.23779385171790235,0.012997287522603979,1
MSitAE-FEBRUARY-2023,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,10977,0,10535,90,0,0,6514,0,502,44,0,0,421,1021,3143,0,443,1597,0.5934226109137287,0.28632595426801494,0.09301266284048465,1
MSitAE-FEBRUARY-2023,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7076,0,5556,0,0,1069,3877,0,331,0,0,42,1117,0,2958,0,0,497,0.5479084228377614,0.4180327868852459,0.0,1
MSitAE-FEBRUARY-2023,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8482,0,4477,10,0,316,4990,0,8,6,0,0,179,52,2211,0,0,340,0.5883046451308653,0.26066965338363596,0.0061306295684979955,1
MSitAE-FEBRUARY-2023,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,7512,0,0,469,0,0,2926,0,0,141,0,0,916,134,2376,0,0,727,0.3895101171458999,0.31629392971246006,0.017838125665601706,1
MSitAE-FEBRUARY-2023,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6104,0,2663,199,0,79,3001,0,76,76,0,1,571,586,2302,0,0,222,0.49164482306684143,0.377129750982962,0.09600262123197903,1
MSitAE-FEBRUARY-2023,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,19519,0,3500,0,0,0,7903,0,290,0,0,0,1198,547,3011,0,0,421,0.40488754546851785,0.15425995184179517,0.028023976638147447,1
MSitAE-FEBRUARY-2023,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7191,0,0,0,0,0,3718,0,0,0,0,0,864,66,2240,0,11,1223,0.5170351828674732,0.31150048671951047,0.00917813934084272,1
MSitAE-FEBRUARY-2023,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,6829,0,0,11,0,0,0,0,0,0,0,0,657,8,2461,0,0,617,0.0,0.3603748718699663,0.0011714745936447504,0
MSitAE-FEBRUARY-2023,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10076,1312,0,13,0,0,3548,29,0,4,0,0,285,6,3028,13,0,1287,0.35212385867407703,0.30051607780865425,0.0005954743946010321,1
MSitAE-FEBRUARY-2023,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,12278,0,11145,89,0,64,6746,0,1365,21,0,0,1047,749,3154,0,0,1118,0.5494380192213716,0.256882228375957,0.06100342075256556,1
MSitAE-FEBRUARY-2023,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7172,0,2199,75,0,0,3354,0,0,0,0,0,369,75,2016,0,0,427,0.4676519799219186,0.2810931399888455,0.01045733407696598,1
MSitAE-FEBRUARY-2023,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10196,0,295,0,0,170,3859,0,0,0,0,0,881,10,2683,0,0,783,0.37848175755198116,0.2631424087877599,0.000980776775205963,1
MSitAE-FEBRUARY-2023,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,17618,0,8384,533,0,0,0,0,0,0,0,0,830,31,2355,0,0,319,0.0,0.13367011011465546,0.0017595640821886707,0
MSitAE-FEBRUARY-2023,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,15495,0,10335,44,0,21,7165,0,13,14,0,0,1274,600,3314,0,0,1024,0.4624072281381091,0.2138754436915134,0.03872216844143272,1
MSitAE-FEBRUARY-2023,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11195,302,0,216,0,0,2977,0,0,25,0,0,573,389,1795,7,0,153,0.2659222867351496,0.16033943724877178,0.034747655203215724,0
MSitAE-FEBRUARY-2023,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,7675,0,1736,721,0,1127,3386,0,40,0,0,0,160,0,2960,0,0,496,0.4411726384364821,0.3856677524429967,0.0,1
MSitAE-FEBRUARY-2023,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,10042,0,3190,212,0,37,3231,0,22,24,0,1,1372,134,2671,0,123,1349,0.3217486556462856,0.26598287193786097,0.013343955387373034,1
MSitAE-FEBRUARY-2023,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,10986,0,3692,0,0,6432,5594,0,0,0,0,0,1548,20,3557,0,0,733,0.5091935190242126,0.3237757145457855,0.0018204988166757691,1
MSitAE-FEBRUARY-2023,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,10757,3529,6090,0,0,0,0,0,0,0,0,0,1216,76,2656,0,0,1062,0.0,0.24690898949521242,0.007065166868085898,0
MSitAE-FEBRUARY-2023,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10558,2293,0,541,0,0,3810,25,0,0,0,0,699,0,2358,1,0,809,0.36086379996211404,0.22333775336237924,0.0,1
MSitAE-FEBRUARY-2023,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,11354,401,6780,671,0,396,6031,0,162,302,0,1,731,690,4745,0,0,2629,0.5311784393165404,0.4179143914039105,0.060771534261053375,1
MSitAE-FEBRUARY-2023,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,21013,0,6352,0,0,0,9757,0,230,0,0,0,1331,529,5636,0,325,1405,0.4643316042449912,0.2682149145766906,0.02517489173368867,1
MSitAE-FEBRUARY-2023,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7604,0,1716,33,0,8,3164,0,188,20,0,0,380,469,1927,0,115,721,0.41609679116254605,0.25341925302472385,0.06167806417674908,1
MSitAE-FEBRUARY-2023,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8271,0,0,958,0,0,4536,0,0,0,0,0,383,46,1884,0,0,428,0.5484221980413493,0.22778382299601016,0.005561600773787934,1
MSitAE-FEBRUARY-2023,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,4474,0,4193,0,0,351,2006,0,304,0,0,10,332,124,1782,0,0,1365,0.4483683504693786,0.39830129637907913,0.027715690657130084,1
MSitAE-FEBRUARY-2023,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,11697,0,0,0,0,0,5175,0,0,0,0,0,642,780,3879,0,0,587,0.44242113362400615,0.33162349320338547,0.06668376506796614,1
MSitAE-FEBRUARY-2023,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9286,0,1146,0,0,0,2825,0,0,0,0,0,982,46,2557,0,107,1384,0.30422140857204394,0.2753607581305191,0.004953693732500539,1
MSitAE-FEBRUARY-2023,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,8338,663,2291,981,0,656,0,0,0,0,0,0,1326,2,3362,0,0,2202,0.0,0.40321420004797315,0.00023986567522187575,0
MSitAE-FEBRUARY-2023,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,4905,0,2189,177,0,85,2292,0,190,78,0,6,652,67,2195,0,187,532,0.4672782874617737,0.4475025484199796,0.01365953109072375,1
MSitAE-FEBRUARY-2023,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,14095,0,5089,112,0,24,0,0,0,0,0,0,1608,0,3217,0,158,886,0.0,0.22823696346222064,0.0,0
MSitAE-FEBRUARY-2023,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,14053,1906,246,333,0,0,0,0,0,0,0,0,685,769,3500,0,0,3858,0.0,0.24905714082402333,0.05472141179819256,0
MSitAE-FEBRUARY-2023,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,10636,1609,8293,39,0,84,5321,125,233,17,0,2,879,80,2905,61,81,1723,0.5002820609251598,0.2731289958631064,0.00752162467092892,1
MSitAE-FEBRUARY-2024,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,7968,0,0,397,0,0,3093,0,0,0,0,0,533,0,2824,0,0,522,0.3881777108433735,0.35441767068273095,0.0,1
MSitAE-FEBRUARY-2024,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9367,1201,3246,1,0,0,4023,0,144,1,0,0,339,331,3880,864,0,922,0.42948649514252163,0.41422013451478595,0.035336820753709836,1
MSitAE-FEBRUARY-2024,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8190,0,10598,227,0,209,3787,0,63,75,0,0,438,606,2465,0,0,1419,0.4623931623931624,0.30097680097680096,0.073992673992674,1
MSitAE-FEBRUARY-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10309,0,0,13,0,0,1948,0,0,0,0,0,173,23,1720,0,0,354,0.18896110194975263,0.16684450480162966,0.002231060238626443,0
MSitAE-FEBRUARY-2024,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,21031,1515,4819,1181,0,951,9821,61,528,398,0,44,1590,1268,7331,32,34,1406,0.46697731919547336,0.34858066663496745,0.060291949978603016,1
MSitAE-FEBRUARY-2024,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14131,0,0,0,0,0,4695,0,0,0,0,0,1177,0,3082,0,0,798,0.3322482485315972,0.21810204514896328,0.0,1
MSitAE-FEBRUARY-2024,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,6889,0,782,19,0,0,2757,0,0,0,0,0,545,351,1980,0,0,693,0.4002032225286689,0.2874147191174336,0.05095079111627232,1
MSitAE-FEBRUARY-2024,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9563,811,2630,1340,0,791,5319,7,40,704,0,8,1526,17,3479,0,0,2517,0.5562062114399247,0.36379797134790337,0.0017776848269371536,1
MSitAE-FEBRUARY-2024,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4070,0,0,58,0,28,2112,0,0,0,0,0,216,302,875,0,0,212,0.518918918918919,0.214987714987715,0.0742014742014742,1
MSitAE-FEBRUARY-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20160,1827,0,0,0,0,9521,138,0,0,0,0,1374,1285,5371,4,0,3517,0.4722718253968254,0.2664186507936508,0.06374007936507936,1
MSitAE-FEBRUARY-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13436,1091,9801,1007,0,0,6511,155,648,204,0,0,1621,371,2689,0,0,483,0.48459362905626674,0.20013396844298897,0.027612384638285203,1
MSitAE-FEBRUARY-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6102,0,1190,654,0,6,2187,0,0,196,0,0,317,22,2211,0,0,969,0.3584070796460177,0.36234021632251723,0.003605375286791216,1
MSitAE-FEBRUARY-2024,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4597,0,693,173,0,33,1493,0,0,42,0,0,216,42,1269,0,0,406,0.32477702849684575,0.27604959756362846,0.009136393299978247,1
MSitAE-FEBRUARY-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5595,0,10117,0,0,0,3326,0,510,0,0,0,368,671,1928,0,34,1068,0.5944593386952636,0.3445933869526363,0.11992850759606792,1
MSitAE-FEBRUARY-2024,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12573,0,4219,75,0,386,5877,0,694,27,0,42,554,644,3012,0,132,1735,0.4674302075876879,0.2395609639704128,0.051220870118507913,1
MSitAE-FEBRUARY-2024,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12260,0,5093,11,0,0,5073,0,0,4,0,0,399,602,1313,0,0,133,0.4137846655791191,0.10709624796084828,0.04910277324632953,1
MSitAE-FEBRUARY-2024,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8188,138,4137,0,0,0,5257,0,343,0,0,0,621,642,2583,0,0,1249,0.6420371275036639,0.31546165119687347,0.07840742550073278,1
MSitAE-FEBRUARY-2024,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5014,0,0,0,0,0,1095,0,0,0,0,0,0,16,979,0,0,241,0.21838851216593538,0.19525329078579975,0.0031910650179497405,0
MSitAE-FEBRUARY-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5633,0,3626,52,0,30,2831,0,45,17,0,0,916,0,1618,0,0,748,0.5025741168116457,0.28723593112018464,0.0,1
MSitAE-FEBRUARY-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17666,0,2012,667,0,114,3231,0,5,65,0,0,1017,29,5101,0,0,1007,0.1828936941016642,0.2887467451601947,0.0016415713800520774,0
MSitAE-FEBRUARY-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,23809,3209,11175,3198,396,914,12120,105,974,1574,13,170,4018,554,5234,185,173,476,0.5090511991263807,0.21983283632239908,0.02326851190726196,1
MSitAE-FEBRUARY-2024,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12887,0,13861,0,0,0,5808,0,231,0,0,0,777,556,6289,0,0,435,0.4506867385737565,0.4880111740513696,0.04314425389927834,1
MSitAE-FEBRUARY-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4015,0,0,346,0,3466,1443,0,0,66,0,6,193,34,1707,0,0,478,0.3594022415940224,0.42515566625155665,0.008468244084682441,1
MSitAE-FEBRUARY-2024,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15577,0,7126,0,0,980,6170,0,0,0,0,0,81,6,4614,0,0,2563,0.3960968093984721,0.2962059446620017,0.00038518328304551583,1
MSitAE-FEBRUARY-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7842,0,5215,534,0,130,2796,0,196,175,0,0,619,0,2032,0,0,383,0.3565416985462892,0.25911757204794694,0.0,1
MSitAE-FEBRUARY-2024,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16580,244,8333,507,0,0,8147,0,1269,101,0,0,2071,1248,4722,0,0,2525,0.4913751507840772,0.2848009650180941,0.0752714113389626,1
